광역,지역명,광역_지역명,구분,사업명,연도,온실가스 감축량(톤),예산(백만원)
강원,강릉시,강원 강릉시,흡수원,생태습지 조성관리,2025,0,480
강원,강릉시,강원 강릉시,흡수원,생태습지 조성관리,2026,0,480
강원,강릉시,강원 강릉시,흡수원,생태습지 조성관리,2027,0,480
강원,강릉시,강원 강릉시,흡수원,생태습지 조성관리,2028,0,480
강원,강릉시,강원 강릉시,흡수원,생태습지 조성관리,2029,0,480
강원,강릉시,강원 강릉시,흡수원,생태습지 조성관리,2030,0,0
강원,강릉시,강원 강릉시,흡수원,생태습지 조성관리,2034,0,0
강원,강릉시,강원 강릉시,흡수원,수목원 및 산림박물관 조성(강릉솔향수목원 보완사업),2025,0,200
강원,강릉시,강원 강릉시,흡수원,수목원 및 산림박물관 조성(강릉솔향수목원 보완사업),2026,0,200
강원,강릉시,강원 강릉시,흡수원,수목원 및 산림박물관 조성(강릉솔향수목원 보완사업),2027,0,200
강원,강릉시,강원 강릉시,흡수원,수목원 및 산림박물관 조성(강릉솔향수목원 보완사업),2028,0,200
강원,강릉시,강원 강릉시,흡수원,수목원 및 산림박물관 조성(강릉솔향수목원 보완사업),2029,0,200
강원,강릉시,강원 강릉시,흡수원,수목원 및 산림박물관 조성(강릉솔향수목원 보완사업),2030,0,200
강원,강릉시,강원 강릉시,흡수원,수목원 및 산림박물관 조성(강릉솔향수목원 보완사업),2034,0,800
강원,강릉시,강원 강릉시,흡수원,순포습지 조성관리,2025,0,178
강원,강릉시,강원 강릉시,흡수원,순포습지 조성관리,2026,0,178
강원,강릉시,강원 강릉시,흡수원,순포습지 조성관리,2027,0,178
강원,강릉시,강원 강릉시,흡수원,순포습지 조성관리,2028,0,178
강원,강릉시,강원 강릉시,흡수원,순포습지 조성관리,2029,0,178
강원,강릉시,강원 강릉시,흡수원,순포습지 조성관리,2030,0,0
강원,강릉시,강원 강릉시,흡수원,순포습지 조성관리,2034,0,0
강원,강릉시,강원 강릉시,흡수원,읍면동 녹지대 정비,2025,0,298
강원,강릉시,강원 강릉시,흡수원,읍면동 녹지대 정비,2026,0,298
강원,강릉시,강원 강릉시,흡수원,읍면동 녹지대 정비,2027,0,298
강원,강릉시,강원 강릉시,흡수원,읍면동 녹지대 정비,2028,0,298
강원,강릉시,강원 강릉시,흡수원,읍면동 녹지대 정비,2029,0,298
강원,강릉시,강원 강릉시,흡수원,읍면동 녹지대 정비,2030,0,0
강원,강릉시,강원 강릉시,흡수원,읍면동 녹지대 정비,2034,0,0
강원,강릉시,강원 강릉시,흡수원,정책숲 가꾸기,2025,3636,7986
강원,강릉시,강원 강릉시,흡수원,정책숲 가꾸기,2026,3636,7986
강원,강릉시,강원 강릉시,흡수원,정책숲 가꾸기,2027,3636,7986
강원,강릉시,강원 강릉시,흡수원,정책숲 가꾸기,2028,3636,7986
강원,강릉시,강원 강릉시,흡수원,정책숲 가꾸기,2029,3636,7986
강원,강릉시,강원 강릉시,흡수원,정책숲 가꾸기,2030,3636,0
강원,강릉시,강원 강릉시,흡수원,정책숲 가꾸기,2034,14544,0
강원,강릉시,강원 강릉시,흡수원,큰나무 조림,2025,138,210
강원,강릉시,강원 강릉시,흡수원,큰나무 조림,2026,138,210
강원,강릉시,강원 강릉시,흡수원,큰나무 조림,2027,138,210
강원,강릉시,강원 강릉시,흡수원,큰나무 조림,2028,138,210
강원,강릉시,강원 강릉시,흡수원,큰나무 조림,2029,138,210
강원,강릉시,강원 강릉시,흡수원,큰나무 조림,2030,138,0
강원,강릉시,강원 강릉시,흡수원,큰나무 조림,2034,552,0
강원,강릉시,강원 강릉시,흡수원,플라워 브리지 조성,2025,0,174
강원,강릉시,강원 강릉시,흡수원,플라워 브리지 조성,2026,0,174
강원,강릉시,강원 강릉시,흡수원,플라워 브리지 조성,2027,0,174
강원,강릉시,강원 강릉시,흡수원,플라워 브리지 조성,2028,0,174
강원,강릉시,강원 강릉시,흡수원,플라워 브리지 조성,2029,0,174
강원,강릉시,강원 강릉시,흡수원,플라워 브리지 조성,2030,0,0
강원,강릉시,강원 강릉시,흡수원,플라워 브리지 조성,2034,0,0
강원,동해시,강원 동해시,건물,가정용 친환경 보일러 교체사업,2025,227,12
강원,동해시,강원 동해시,건물,가정용 친환경 보일러 교체사업,2026,228,12
강원,동해시,강원 동해시,건물,가정용 친환경 보일러 교체사업,2027,229,12
강원,동해시,강원 동해시,건물,가정용 친환경 보일러 교체사업,2028,231,12
강원,동해시,강원 동해시,건물,가정용 친환경 보일러 교체사업,2029,233,12
강원,동해시,강원 동해시,건물,가정용 친환경 보일러 교체사업,2030,234,12
강원,동해시,강원 동해시,건물,가정용 친환경 보일러 교체사업,2034,964,48
강원,동해시,강원 동해시,건물,건축물 제로에너지화 추진,2025,287,0
강원,동해시,강원 동해시,건물,건축물 제로에너지화 추진,2026,292,0
강원,동해시,강원 동해시,건물,건축물 제로에너지화 추진,2027,302,0
강원,동해시,강원 동해시,건물,건축물 제로에너지화 추진,2028,312,0
강원,동해시,강원 동해시,건물,건축물 제로에너지화 추진,2029,322,0
강원,동해시,강원 동해시,건물,건축물 제로에너지화 추진,2030,332,0
강원,동해시,강원 동해시,건물,건축물 제로에너지화 추진,2034,1488,0
강원,동해시,강원 동해시,건물,공공건축물 태양광 발전사업,2025,618,0
강원,동해시,강원 동해시,건물,공공건축물 태양광 발전사업,2026,618,0
강원,동해시,강원 동해시,건물,공공건축물 태양광 발전사업,2027,618,0
강원,동해시,강원 동해시,건물,공공건축물 태양광 발전사업,2028,618,0
강원,동해시,강원 동해시,건물,공공건축물 태양광 발전사업,2029,618,0
강원,동해시,강원 동해시,건물,공공건축물 태양광 발전사업,2030,618,0
강원,동해시,강원 동해시,건물,공공건축물 태양광 발전사업,2034,2472,0
강원,동해시,강원 동해시,건물,공동주택 미니태양광 보급사업,2025,1,0
강원,동해시,강원 동해시,건물,공동주택 미니태양광 보급사업,2026,1,0
강원,동해시,강원 동해시,건물,공동주택 미니태양광 보급사업,2027,1,0
강원,동해시,강원 동해시,건물,공동주택 미니태양광 보급사업,2028,1,0
강원,동해시,강원 동해시,건물,공동주택 미니태양광 보급사업,2029,1,0
강원,동해시,강원 동해시,건물,공동주택 미니태양광 보급사업,2030,1,0
강원,동해시,강원 동해시,건물,공동주택 미니태양광 보급사업,2034,4,0
강원,동해시,강원 동해시,건물,노후 건축물 그린리모델링 사업,2025,21,0
강원,동해시,강원 동해시,건물,노후 건축물 그린리모델링 사업,2026,21,0
강원,동해시,강원 동해시,건물,노후 건축물 그린리모델링 사업,2027,21,0
강원,동해시,강원 동해시,건물,노후 건축물 그린리모델링 사업,2028,21,0
강원,동해시,강원 동해시,건물,노후 건축물 그린리모델링 사업,2029,21,0
강원,동해시,강원 동해시,건물,노후 건축물 그린리모델링 사업,2030,21,0
강원,동해시,강원 동해시,건물,노후 건축물 그린리모델링 사업,2034,84,0
강원,동해시,강원 동해시,건물,도시가스 공급 확대,2025,730,0
강원,동해시,강원 동해시,건물,도시가스 공급 확대,2026,730,0
강원,동해시,강원 동해시,건물,도시가스 공급 확대,2027,730,0
강원,동해시,강원 동해시,건물,도시가스 공급 확대,2028,730,0
강원,동해시,강원 동해시,건물,도시가스 공급 확대,2029,730,0
강원,동해시,강원 동해시,건물,도시가스 공급 확대,2030,730,0
강원,동해시,강원 동해시,건물,도시가스 공급 확대,2034,2920,0
강원,동해시,강원 동해시,건물,도시재생사업 내 태양광 설치 사업,2025,0,2189
강원,동해시,강원 동해시,건물,도시재생사업 내 태양광 설치 사업,2026,42,2192
강원,동해시,강원 동해시,건물,도시재생사업 내 태양광 설치 사업,2027,42,0
강원,동해시,강원 동해시,건물,도시재생사업 내 태양광 설치 사업,2028,42,0
강원,동해시,강원 동해시,건물,도시재생사업 내 태양광 설치 사업,2029,42,0
강원,동해시,강원 동해시,건물,도시재생사업 내 태양광 설치 사업,2030,42,0
강원,동해시,강원 동해시,건물,도시재생사업 내 태양광 설치 사업,2034,168,0
강원,동해시,강원 동해시,건물,목재펠릿 연소기 공급,2025,111,10
강원,동해시,강원 동해시,건물,목재펠릿 연소기 공급,2026,117,10
강원,동해시,강원 동해시,건물,목재펠릿 연소기 공급,2027,123,10
강원,동해시,강원 동해시,건물,목재펠릿 연소기 공급,2028,130,10
강원,동해시,강원 동해시,건물,목재펠릿 연소기 공급,2029,136,10
강원,동해시,강원 동해시,건물,목재펠릿 연소기 공급,2030,142,10
강원,동해시,강원 동해시,건물,목재펠릿 연소기 공급,2034,568,0
강원,동해시,강원 동해시,건물,승강기 회생제동장치 (전력생산장치) 설치,2025,14,0
강원,동해시,강원 동해시,건물,승강기 회생제동장치 (전력생산장치) 설치,2026,14,0
강원,동해시,강원 동해시,건물,승강기 회생제동장치 (전력생산장치) 설치,2027,14,0
강원,동해시,강원 동해시,건물,승강기 회생제동장치 (전력생산장치) 설치,2028,14,0
강원,동해시,강원 동해시,건물,승강기 회생제동장치 (전력생산장치) 설치,2029,14,0
강원,동해시,강원 동해시,건물,승강기 회생제동장치 (전력생산장치) 설치,2030,14,0
강원,동해시,강원 동해시,건물,승강기 회생제동장치 (전력생산장치) 설치,2034,56,0
강원,동해시,강원 동해시,건물,신재생에너지 융복합 지원사업(지열),2025,463,0
강원,동해시,강원 동해시,건물,신재생에너지 융복합 지원사업(지열),2026,463,0
강원,동해시,강원 동해시,건물,신재생에너지 융복합 지원사업(지열),2027,463,0
강원,동해시,강원 동해시,건물,신재생에너지 융복합 지원사업(지열),2028,463,0
강원,동해시,강원 동해시,건물,신재생에너지 융복합 지원사업(지열),2029,463,0
강원,동해시,강원 동해시,건물,신재생에너지 융복합 지원사업(지열),2030,463,0
강원,동해시,강원 동해시,건물,신재생에너지 융복합 지원사업(지열),2034,1852,0
강원,동해시,강원 동해시,건물,신재생에너지 융복합 지원사업(태양광),2025,2052,995
강원,동해시,강원 동해시,건물,신재생에너지 융복합 지원사업(태양광),2026,2723,3394
강원,동해시,강원 동해시,건물,신재생에너지 융복합 지원사업(태양광),2027,3094,3394
강원,동해시,강원 동해시,건물,신재생에너지 융복합 지원사업(태양광),2028,3464,3394
강원,동해시,강원 동해시,건물,신재생에너지 융복합 지원사업(태양광),2029,3834,3394
강원,동해시,강원 동해시,건물,신재생에너지 융복합 지원사업(태양광),2030,4204,3394
강원,동해시,강원 동해시,건물,신재생에너지 융복합 지원사업(태양광),2034,22740,13576
강원,동해시,강원 동해시,건물,신재생에너지 융복합 지원사업(태양열),2025,123,0
강원,동해시,강원 동해시,건물,신재생에너지 융복합 지원사업(태양열),2026,123,0
강원,동해시,강원 동해시,건물,신재생에너지 융복합 지원사업(태양열),2027,123,0
강원,동해시,강원 동해시,건물,신재생에너지 융복합 지원사업(태양열),2028,123,0
강원,동해시,강원 동해시,건물,신재생에너지 융복합 지원사업(태양열),2029,123,0
강원,동해시,강원 동해시,건물,신재생에너지 융복합 지원사업(태양열),2030,123,0
강원,동해시,강원 동해시,건물,신재생에너지 융복합 지원사업(태양열),2034,492,0
강원,동해시,강원 동해시,건물,신재생에너지 주택지원사업,2025,939,42
강원,동해시,강원 동해시,건물,신재생에너지 주택지원사업,2026,1013,45
강원,동해시,강원 동해시,건물,신재생에너지 주택지원사업,2027,1087,45
강원,동해시,강원 동해시,건물,신재생에너지 주택지원사업,2028,1161,45
강원,동해시,강원 동해시,건물,신재생에너지 주택지원사업,2029,1235,45
강원,동해시,강원 동해시,건물,신재생에너지 주택지원사업,2030,1309,45
강원,동해시,강원 동해시,건물,신재생에너지 주택지원사업,2034,6420,180
강원,동해시,강원 동해시,건물,에너지 절약 운동 추진,2025,0,3
강원,동해시,강원 동해시,건물,에너지 절약 운동 추진,2026,0,4
강원,동해시,강원 동해시,건물,에너지 절약 운동 추진,2027,0,4
강원,동해시,강원 동해시,건물,에너지 절약 운동 추진,2028,0,5
강원,동해시,강원 동해시,건물,에너지 절약 운동 추진,2029,0,5
강원,동해시,강원 동해시,건물,에너지 절약 운동 추진,2030,0,5
강원,동해시,강원 동해시,건물,에너지 절약 운동 추진,2034,0,20
강원,동해시,강원 동해시,건물,우리집 전기저금통 사업 확대,2025,16,14
강원,동해시,강원 동해시,건물,우리집 전기저금통 사업 확대,2026,16,16
강원,동해시,강원 동해시,건물,우리집 전기저금통 사업 확대,2027,16,16
강원,동해시,강원 동해시,건물,우리집 전기저금통 사업 확대,2028,16,16
강원,동해시,강원 동해시,건물,우리집 전기저금통 사업 확대,2029,16,16
강원,동해시,강원 동해시,건물,우리집 전기저금통 사업 확대,2030,16,16
강원,동해시,강원 동해시,건물,우리집 전기저금통 사업 확대,2034,64,64
강원,동해시,강원 동해시,건물,저소득층 LED 조명 교체사업,2025,53,0
