광역,지역명,광역_지역명,구분,사업명,연도,온실가스 감축량(톤),예산(백만원),,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,농축산,친환경 유기질비료 및 상토,2025,360,15,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,농축산,친환경 유기질비료 및 상토,2026,360,15,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,농축산,친환경 유기질비료 및 상토,2027,360,15,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,농축산,친환경 유기질비료 및 상토,2028,360,15,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,농축산,친환경 유기질비료 및 상토,2029,360,15,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,농축산,친환경 유기질비료 및 상토,2030,360,15,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,농축산,친환경 유기질비료 및 상토,2034,1440,60,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,농축산,힐링텃밭 보급,2025,1,10,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,농축산,힐링텃밭 보급,2026,1,10,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,농축산,힐링텃밭 보급,2027,1,10,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,농축산,힐링텃밭 보급,2028,1,10,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,농축산,힐링텃밭 보급,2029,1,10,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,농축산,힐링텃밭 보급,2030,1,10,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,농축산,힐링텃밭 보급,2034,2,40,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,거주자 우선 주차제 친환경차 배점 상향,2025,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,거주자 우선 주차제 친환경차 배점 상향,2026,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,거주자 우선 주차제 친환경차 배점 상향,2027,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,거주자 우선 주차제 친환경차 배점 상향,2028,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,거주자 우선 주차제 친환경차 배점 상향,2029,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,거주자 우선 주차제 친환경차 배점 상향,2030,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,거주자 우선 주차제 친환경차 배점 상향,2034,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,걷고 싶은 거리 조성(보행자 중심 도로조성),2025,0,2654,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,걷고 싶은 거리 조성(보행자 중심 도로조성),2026,0,16937,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,걷고 싶은 거리 조성(보행자 중심 도로조성),2027,0,16798,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,걷고 싶은 거리 조성(보행자 중심 도로조성),2028,0,5083,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,걷고 싶은 거리 조성(보행자 중심 도로조성),2029,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,걷고 싶은 거리 조성(보행자 중심 도로조성),2030,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,걷고 싶은 거리 조성(보행자 중심 도로조성),2034,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,공공기관차량 무공해차량 전환(전기승용 보급),2025,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,공공기관차량 무공해차량 전환(전기승용 보급),2026,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,공공기관차량 무공해차량 전환(전기승용 보급),2027,2,17,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,공공기관차량 무공해차량 전환(전기승용 보급),2028,4,34,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,공공기관차량 무공해차량 전환(전기승용 보급),2029,4,34,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,공공기관차량 무공해차량 전환(전기승용 보급),2030,4,34,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,공공기관차량 무공해차량 전환(전기승용 보급),2034,9,76,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,공공기관차량 무공해차량 전환(전기승합 보급),2025,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,공공기관차량 무공해차량 전환(전기승합 보급),2026,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,공공기관차량 무공해차량 전환(전기승합 보급),2027,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,공공기관차량 무공해차량 전환(전기승합 보급),2028,11,167,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,공공기관차량 무공해차량 전환(전기승합 보급),2029,5,76,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,공공기관차량 무공해차량 전환(전기승합 보급),2030,3,46,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,공공기관차량 무공해차량 전환(전기승합 보급),2034,7,106,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,공공기관차량 무공해차량 전환(전기화물 보급),2025,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,공공기관차량 무공해차량 전환(전기화물 보급),2026,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,공공기관차량 무공해차량 전환(전기화물 보급),2027,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,공공기관차량 무공해차량 전환(전기화물 보급),2028,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,공공기관차량 무공해차량 전환(전기화물 보급),2029,24,165,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,공공기관차량 무공해차량 전환(전기화물 보급),2030,17,120,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,공공기관차량 무공해차량 전환(전기화물 보급),2034,103,720,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,내연기관 차량 단계적 퇴출,2025,15235,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,내연기관 차량 단계적 퇴출,2026,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,내연기관 차량 단계적 퇴출,2027,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,내연기관 차량 단계적 퇴출,2028,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,내연기관 차량 단계적 퇴출,2029,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,내연기관 차량 단계적 퇴출,2030,2075,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,내연기관 차량 단계적 퇴출,2034,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,내연기관 청소차 전기차 전환(전기도로청소차량 보급),2025,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,내연기관 청소차 전기차 전환(전기도로청소차량 보급),2026,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,내연기관 청소차 전기차 전환(전기도로청소차량 보급),2027,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,내연기관 청소차 전기차 전환(전기도로청소차량 보급),2028,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,내연기관 청소차 전기차 전환(전기도로청소차량 보급),2029,4,509,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,내연기관 청소차 전기차 전환(전기도로청소차량 보급),2030,4,509,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,내연기관 청소차 전기차 전환(전기도로청소차량 보급),2034,15,1782,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,내연기관 청소차 전기차 전환(전기수집운반차량 보급),2025,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,내연기관 청소차 전기차 전환(전기수집운반차량 보급),2026,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,내연기관 청소차 전기차 전환(전기수집운반차량 보급),2027,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,내연기관 청소차 전기차 전환(전기수집운반차량 보급),2028,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,내연기관 청소차 전기차 전환(전기수집운반차량 보급),2029,32,750,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,내연기관 청소차 전기차 전환(전기수집운반차량 보급),2030,32,750,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,내연기관 청소차 전기차 전환(전기수집운반차량 보급),2034,129,3000,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,녹색교통지역의 온실가스 배출 제로화(5등급 통행 감축률),2025,35458,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,녹색교통지역의 온실가스 배출 제로화(5등급 통행 감축률),2026,51667,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,녹색교통지역의 온실가스 배출 제로화(5등급 통행 감축률),2027,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,녹색교통지역의 온실가스 배출 제로화(5등급 통행 감축률),2028,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,녹색교통지역의 온실가스 배출 제로화(5등급 통행 감축률),2029,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,녹색교통지역의 온실가스 배출 제로화(5등급 통행 감축률),2030,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,녹색교통지역의 온실가스 배출 제로화(5등급 통행 감축률),2034,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,도시철도 연장,2025,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,도시철도 연장,2026,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,도시철도 연장,2027,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,도시철도 연장,2028,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,도시철도 연장,2029,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,도시철도 연장,2030,13135,62,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,도시철도 연장,2034,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,영동대로 전용차로 연장,2025,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,영동대로 전용차로 연장,2026,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,영동대로 전용차로 연장,2027,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,영동대로 전용차로 연장,2028,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,영동대로 전용차로 연장,2029,460,10124,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,영동대로 전용차로 연장,2030,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,영동대로 전용차로 연장,2034,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,올림픽대로 전용차로 연장,2025,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,올림픽대로 전용차로 연장,2026,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,올림픽대로 전용차로 연장,2027,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,올림픽대로 전용차로 연장,2028,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,올림픽대로 전용차로 연장,2029,35,101,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,올림픽대로 전용차로 연장,2030,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,올림픽대로 전용차로 연장,2034,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,자전거 교실 운영,2025,0,90,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,자전거 교실 운영,2026,0,90,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,자전거 교실 운영,2027,0,90,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,자전거 교실 운영,2028,0,90,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,자전거 교실 운영,2029,0,90,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,자전거 교실 운영,2030,0,90,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,자전거 교실 운영,2034,0,360,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,자전거 무상수리 센터 운영,2025,0,185,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,자전거 무상수리 센터 운영,2026,0,185,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,자전거 무상수리 센터 운영,2027,0,190,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,자전거 무상수리 센터 운영,2028,0,390,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,자전거 무상수리 센터 운영,2029,0,400,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,자전거 무상수리 센터 운영,2030,0,410,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,자전거 무상수리 센터 운영,2034,0,1740,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,자전거 보관소 및 거치대 설치,2025,0,20,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,자전거 보관소 및 거치대 설치,2026,0,20,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,자전거 보관소 및 거치대 설치,2027,0,20,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,자전거 보관소 및 거치대 설치,2028,0,20,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,자전거 보관소 및 거치대 설치,2029,0,20,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,자전거 보관소 및 거치대 설치,2030,0,20,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,자전거 보관소 및 거치대 설치,2034,0,80,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,자전거도로 정비,2025,19,168,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,자전거도로 정비,2026,19,168,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,자전거도로 정비,2027,19,168,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,자전거도로 정비,2028,19,168,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,자전거도로 정비,2029,19,168,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,자전거도로 정비,2030,19,168,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,자전거도로 정비,2034,75,671,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기이륜차 보급,2025,33,139,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기이륜차 보급,2026,65,278,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기이륜차 보급,2027,195,834,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기이륜차 보급,2028,325,1390,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기이륜차 보급,2029,455,1946,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기이륜차 보급,2030,585,2502,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기이륜차 보급,2034,2438,10425,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기이륜차 보급(전기이륜차 배터리 교환소 설치),2025,0,50,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기이륜차 보급(전기이륜차 배터리 교환소 설치),2026,0,50,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기이륜차 보급(전기이륜차 배터리 교환소 설치),2027,0,50,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기이륜차 보급(전기이륜차 배터리 교환소 설치),2028,0,50,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기이륜차 보급(전기이륜차 배터리 교환소 설치),2029,0,50,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기이륜차 보급(전기이륜차 배터리 교환소 설치),2030,0,50,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기이륜차 보급(전기이륜차 배터리 교환소 설치),2034,0,200,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기차 보급 및 충전시설 확대(급속 충전기 보급),2025,0,5100,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기차 보급 및 충전시설 확대(급속 충전기 보급),2026,0,6600,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기차 보급 및 충전시설 확대(급속 충전기 보급),2027,0,6600,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기차 보급 및 충전시설 확대(급속 충전기 보급),2028,0,6600,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기차 보급 및 충전시설 확대(급속 충전기 보급),2029,0,6600,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기차 보급 및 충전시설 확대(급속 충전기 보급),2030,0,6600,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기차 보급 및 충전시설 확대(급속 충전기 보급),2034,0,26400,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기차 보급 및 충전시설 확대(완속 충전기 보급),2025,0,1728,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기차 보급 및 충전시설 확대(완속 충전기 보급),2026,0,2236,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기차 보급 및 충전시설 확대(완속 충전기 보급),2027,0,2236,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기차 보급 및 충전시설 확대(완속 충전기 보급),2028,0,2236,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기차 보급 및 충전시설 확대(완속 충전기 보급),2029,0,2236,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기차 보급 및 충전시설 확대(완속 충전기 보급),2030,0,2236,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기차 보급 및 충전시설 확대(완속 충전기 보급),2034,0,8945,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기차 보급 및 충전시설 확대(전기승용 보급),2025,1455,11775,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기차 보급 및 충전시설 확대(전기승용 보급),2026,1940,15700,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기차 보급 및 충전시설 확대(전기승용 보급),2027,2425,19625,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기차 보급 및 충전시설 확대(전기승용 보급),2028,2910,23550,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기차 보급 및 충전시설 확대(전기승용 보급),2029,3880,31400,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기차 보급 및 충전시설 확대(전기승용 보급),2030,3880,31400,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기차 보급 및 충전시설 확대(전기승용 보급),2034,17460,141300,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기특수 보급공공기관차량 무공해차량 전환(전기특수 보급),2025,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기특수 보급공공기관차량 무공해차량 전환(전기특수 보급),2026,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기특수 보급공공기관차량 무공해차량 전환(전기특수 보급),2027,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기특수 보급공공기관차량 무공해차량 전환(전기특수 보급),2028,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기특수 보급공공기관차량 무공해차량 전환(전기특수 보급),2029,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기특수 보급공공기관차량 무공해차량 전환(전기특수 보급),2030,0,0,,,,,,,,,,,,,,,,,,,,
서울,강남구,서울 강남구,수송,전기특수 보급공공기관차량 무공해차량 전환(전기특수 보급),2034,11,75,,,,,,,,,,,,,,,,,,,,
